race_id,race_name,race_date,course,distance,surface,grade,horse_no,frame_no,horse_reg,horse_name,sex,birth_year,jockey,weight,career_starts,career_win_rate,jockey_win_rate,condition_aptitude,finish_position
194,レース0194,2025-09-23,中京,2400,TURF,G3,1,1,H0002301,ウマ2301,牡,2022,佐藤 健,57.0,25,0.226,0.207,0.676,4
194,レース0194,2025-09-23,中京,2400,TURF,G3,2,1,H0002302,ウマ2302,セ,2021,高橋 大輔,55.0,20,0.188,0.135,0.55,7
194,レース0194,2025-09-23,中京,2400,TURF,G3,3,2,H0002303,ウマ2303,牝,2020,加藤 楓,56.0,10,0.035,0.192,0.804,5
194,レース0194,2025-09-23,中京,2400,TURF,G3,4,2,H0002304,ウマ2304,牡,2021,山本 陽,56.0,8,0.183,0.127,0.547,9
194,レース0194,2025-09-23,中京,2400,TURF,G3,5,3,H0002305,ウマ2305,牝,2020,小林 蓮,57.0,27,0.118,0.076,0.502,12
194,レース0194,2025-09-23,中京,2400,TURF,G3,6,3,H0002306,ウマ2306,セ,2020,加藤 楓,55.0,22,0.16,0.096,0.603,10
194,レース0194,2025-09-23,中京,2400,TURF,G3,7,4,H0002307,ウマ2307,セ,2020,加藤 楓,57.0,13,0.285,0.083,0.64,6
194,レース0194,2025-09-23,中京,2400,TURF,G3,8,4,H0002308,ウマ2308,牝,2020,中村 駿,58.0,17,0.139,0.061,0.27,11
194,レース0194,2025-09-23,中京,2400,TURF,G3,9,5,H0002309,ウマ2309,牡,2020,加藤 楓,54.0,28,0.256,0.163,0.445,1
194,レース0194,2025-09-23,中京,2400,TURF,G3,10,5,H0002310,ウマ2310,セ,2022,加藤 楓,58.0,26,0.327,0.189,0.872,2
194,レース0194,2025-09-23,中京,2400,TURF,G3,11,6,H0002311,ウマ2311,牝,2022,田中 一郎,54.0,15,0.262,0.122,0.664,3
194,レース0194,2025-09-23,中京,2400,TURF,G3,12,6,H0002312,ウマ2312,牡,2021,渡辺 美咲,57.0,29,0.316,0.185,0.489,8
195,レース0195,2025-04-25,東京,2400,TURF,3勝,1,1,H0002313,ウマ2313,セ,2022,鈴木 花子,54.0,14,0.222,0.142,0.197,8
195,レース0195,2025-04-25,東京,2400,TURF,3勝,2,1,H0002314,ウマ2314,セ,2022,伊藤 翼,58.0,14,0.04,0.181,0.515,3
195,レース0195,2025-04-25,東京,2400,TURF,3勝,3,2,H0002315,ウマ2315,牝,2021,中村 駿,55.0,20,0.15,0.103,0.302,5
195,レース0195,2025-04-25,東京,2400,TURF,3勝,4,2,H0002316,ウマ2316,牡,2020,渡辺 美咲,56.0,17,0.0,0.107,0.623,6
195,レース0195,2025-04-25,東京,2400,TURF,3勝,5,3,H0002317,ウマ2317,牡,2022,伊藤 翼,55.0,24,0.215,0.196,0.234,4
195,レース0195,2025-04-25,東京,2400,TURF,3勝,6,3,H0002318,ウマ2318,牡,2022,山本 陽,57.0,3,0.075,0.065,0.651,2
195,レース0195,2025-04-25,東京,2400,TURF,3勝,7,4,H0002319,ウマ2319,牝,2020,小林 蓮,57.0,21,0.061,0.154,0.706,1
195,レース0195,2025-04-25,東京,2400,TURF,3勝,8,4,H0002320,ウマ2320,セ,2021,伊藤 翼,58.0,24,0.277,0.088,0.409,9
195,レース0195,2025-04-25,東京,2400,TURF,3勝,9,5,H0002321,ウマ2321,牝,2020,加藤 楓,58.0,9,0.15,0.095,0.401,10
195,レース0195,2025-04-25,東京,2400,TURF,3勝,10,5,H0002322,ウマ2322,牝,2020,伊藤 翼,56.0,29,0.28,0.159,0.244,7
196,レース0196,2025-12-19,中京,1400,DIRT,1勝,1,1,H0002323,ウマ2323,牝,2021,渡辺 美咲,58.0,3,0.072,0.116,0.7,11
196,レース0196,2025-12-19,中京,1400,DIRT,1勝,2,1,H0002324,ウマ2324,牡,2021,佐藤 健,58.0,6,0.179,0.138,0.445,8
196,レース0196,2025-12-19,中京,1400,DIRT,1勝,3,2,H0002325,ウマ2325,牝,2021,加藤 楓,57.0,22,0.316,0.03,0.601,10
196,レース0196,2025-12-19,中京,1400,DIRT,1勝,4,2,H0002326,ウマ2326,セ,2021,渡辺 美咲,58.0,19,0.222,0.138,0.53,12
196,レース0196,2025-12-19,中京,1400,DIRT,1勝,5,3,H0002327,ウマ2327,セ,2020,渡辺 美咲,58.0,18,0.23,0.152,0.34,14
196,レース0196,2025-12-19,中京,1400,DIRT,1勝,6,3,H0002328,ウマ2328,セ,2022,小林 蓮,58.0,11,0.141,0.099,0.861,5
196,レース0196,2025-12-19,中京,1400,DIRT,1勝,7,4,H0002329,ウマ2329,牝,2021,田中 一郎,55.0,4,0.254,0.059,0.681,9
196,レース0196,2025-12-19,中京,1400,DIRT,1勝,8,4,H0002330,ウマ2330,セ,2021,鈴木 花子,56.0,21,0.231,0.145,0.55,3
196,レース0196,2025-12-19,中京,1400,DIRT,1勝,9,5,H0002331,ウマ2331,牡,2022,伊藤 翼,56.0,27,0.3,0.074,0.475,6
196,レース0196,2025-12-19,中京,1400,DIRT,1勝,10,5,H0002332,ウマ2332,牝,2021,小林 蓮,58.0,21,0.228,0.044,0.416,13
196,レース0196,2025-12-19,中京,1400,DIRT,1勝,11,6,H0002333,ウマ2333,牡,2021,田中 一郎,54.0,3,0.324,0.157,0.89,1
196,レース0196,2025-12-19,中京,1400,DIRT,1勝,12,6,H0002334,ウマ2334,セ,2020,田中 一郎,57.0,10,0.078,0.193,0.745,7
196,レース0196,2025-12-19,中京,1400,DIRT,1勝,13,7,H0002335,ウマ2335,牡,2021,小林 蓮,58.0,11,0.17,0.171,0.68,4
196,レース0196,2025-12-19,中京,1400,DIRT,1勝,14,7,H0002336,ウマ2336,牝,2021,佐藤 健,58.0,12,0.159,0.067,0.164,15
196,レース0196,2025-12-19,中京,1400,DIRT,1勝,15,8,H0002337,ウマ2337,セ,2022,中村 駿,56.0,30,0.262,0.112,0.572,2
197,レース0197,2025-03-28,中山,1800,DIRT,G3,1,1,H0002338,ウマ2338,セ,2022,伊藤 翼,56.0,17,0.135,0.159,0.774,9
197,レース0197,2025-03-28,中山,1800,DIRT,G3,2,1,H0002339,ウマ2339,セ,2021,渡辺 美咲,56.0,22,0.199,0.093,0.414,12
197,レース0197,2025-03-28,中山,1800,DIRT,G3,3,2,H0002340,ウマ2340,牡,2022,高橋 大輔,55.0,13,0.361,0.139,0.74,2
197,レース0197,2025-03-28,中山,1800,DIRT,G3,4,2,H0002341,ウマ2341,牡,2022,山本 陽,56.0,4,0.349,0.134,0.695,3
197,レース0197,2025-03-28,中山,1800,DIRT,G3,5,3,H0002342,ウマ2342,牡,2020,小林 蓮,55.0,10,0.166,0.168,0.553,8
197,レース0197,2025-03-28,中山,1800,DIRT,G3,6,3,H0002343,ウマ2343,牝,2022,加藤 楓,55.0,26,0.294,0.097,0.416,10
197,レース0197,2025-03-28,中山,1800,DIRT,G3,7,4,H0002344,ウマ2344,牝,2022,渡辺 美咲,56.0,8,0.105,0.131,0.716,7
197,レース0197,2025-03-28,中山,1800,DIRT,G3,8,4,H0002345,ウマ2345,牝,2020,中村 駿,55.0,6,0.236,0.197,0.716,1
197,レース0197,2025-03-28,中山,1800,DIRT,G3,9,5,H0002346,ウマ2346,牝,2020,田中 一郎,56.0,13,0.332,0.174,0.527,4
197,レース0197,2025-03-28,中山,1800,DIRT,G3,10,5,H0002347,ウマ2347,牝,2021,伊藤 翼,58.0,11,0.276,0.099,0.438,13
197,レース0197,2025-03-28,中山,1800,DIRT,G3,11,6,H0002348,ウマ2348,牡,2021,小林 蓮,55.0,30,0.115,0.046,0.604,14
197,レース0197,2025-03-28,中山,1800,DIRT,G3,12,6,H0002349,ウマ2349,セ,2021,山本 陽,57.0,17,0.034,0.115,0.54,15
197,レース0197,2025-03-28,中山,1800,DIRT,G3,13,7,H0002350,ウマ2350,牝,2020,小林 蓮,58.0,19,0.136,0.143,0.691,11
197,レース0197,2025-03-28,中山,1800,DIRT,G3,14,7,H0002351,ウマ2351,牡,2022,高橋 大輔,54.0,10,0.118,0.122,0.639,6
197,レース0197,2025-03-28,中山,1800,DIRT,G3,15,8,H0002352,ウマ2352,牝,2020,加藤 楓,58.0,18,0.225,0.158,0.356,5
198,レース0198,2025-06-26,中京,2000,TURF,G2,1,1,H0002353,ウマ2353,牝,2022,鈴木 花子,58.0,13,0.232,0.186,0.599,6
198,レース0198,2025-06-26,中京,2000,TURF,G2,2,1,H0002354,ウマ2354,セ,2020,渡辺 美咲,56.0,26,0.25,0.153,0.728,3
198,レース0198,2025-06-26,中京,2000,TURF,G2,3,2,H0002355,ウマ2355,牡,2021,中村 駿,58.0,24,0.204,0.22,0.562,7
198,レース0198,2025-06-26,中京,2000,TURF,G2,4,2,H0002356,ウマ2356,セ,2021,小林 蓮,57.0,26,0.152,0.089,0.57,13
198,レース0198,2025-06-26,中京,2000,TURF,G2,5,3,H0002357,ウマ2357,牡,2020,中村 駿,54.0,7,0.141,0.151,0.637,1
198,レース0198,2025-06-26,中京,2000,TURF,G2,6,3,H0002358,ウマ2358,牝,2021,渡辺 美咲,57.0,4,0.068,0.074,0.427,15
198,レース0198,2025-06-26,中京,2000,TURF,G2,7,4,H0002359,ウマ2359,セ,2022,渡辺 美咲,54.0,18,0.089,0.088,0.619,14
198,レース0198,2025-06-26,中京,2000,TURF,G2,8,4,H0002360,ウマ2360,セ,2022,渡辺 美咲,55.0,8,0.047,0.131,0.583,11
198,レース0198,2025-06-26,中京,2000,TURF,G2,9,5,H0002361,ウマ2361,牡,2022,伊藤 翼,56.0,15,0.211,0.142,0.33,8
198,レース0198,2025-06-26,中京,2000,TURF,G2,10,5,H0002362,ウマ2362,セ,2022,小林 蓮,58.0,21,0.106,0.11,0.968,5
198,レース0198,2025-06-26,中京,2000,TURF,G2,11,6,H0002363,ウマ2363,セ,2022,渡辺 美咲,57.0,27,0.142,0.152,0.697,9
198,レース0198,2025-06-26,中京,2000,TURF,G2,12,6,H0002364,ウマ2364,牡,2020,佐藤 健,54.0,5,0.134,0.03,0.496,12
198,レース0198,2025-06-26,中京,2000,TURF,G2,13,7,H0002365,ウマ2365,牝,2022,加藤 楓,54.0,9,0.069,0.154,0.521,10
198,レース0198,2025-06-26,中京,2000,TURF,G2,14,7,H0002366,ウマ2366,牝,2020,渡辺 美咲,57.0,27,0.057,0.06,0.249,16
198,レース0198,2025-06-26,中京,2000,TURF,G2,15,8,H0002367,ウマ2367,牡,2021,小林 蓮,54.0,27,0.114,0.11,0.951,2
198,レース0198,2025-06-26,中京,2000,TURF,G2,16,8,H0002368,ウマ2368,牡,2020,佐藤 健,57.0,26,0.136,0.173,0.394,4
199,レース0199,2025-07-28,東京,2000,TURF,2勝,1,1,H0002369,ウマ2369,牡,2021,渡辺 美咲,57.0,21,0.029,0.11,0.332,10
199,レース0199,2025-07-28,東京,2000,TURF,2勝,2,1,H0002370,ウマ2370,セ,2022,佐藤 健,58.0,29,0.122,0.223,0.574,4
199,レース0199,2025-07-28,東京,2000,TURF,2勝,3,2,H0002371,ウマ2371,牝,2022,高橋 大輔,58.0,10,0.26,0.165,0.7,1
199,レース0199,2025-07-28,東京,2000,TURF,2勝,4,2,H0002372,ウマ2372,セ,2020,小林 蓮,56.0,26,0.203,0.151,0.394,6
199,レース0199,2025-07-28,東京,2000,TURF,2勝,5,3,H0002373,ウマ2373,セ,2020,鈴木 花子,57.0,21,0.351,0.137,0.511,5
199,レース0199,2025-07-28,東京,2000,TURF,2勝,6,3,H0002374,ウマ2374,セ,2020,山本 陽,54.0,18,0.223,0.134,0.788,3
199,レース0199,2025-07-28,東京,2000,TURF,2勝,7,4,H0002375,ウマ2375,牡,2022,加藤 楓,57.0,13,0.134,0.197,0.514,9
199,レース0199,2025-07-28,東京,2000,TURF,2勝,8,4,H0002376,ウマ2376,牡,2021,渡辺 美咲,58.0,4,0.222,0.171,0.265,7
199,レース0199,2025-07-28,東京,2000,TURF,2勝,9,5,H0002377,ウマ2377,セ,2022,小林 蓮,54.0,9,0.235,0.101,0.523,2
199,レース0199,2025-07-28,東京,2000,TURF,2勝,10,5,H0002378,ウマ2378,セ,2021,加藤 楓,57.0,26,0.12,0.093,0.676,8
199,レース0199,2025-07-28,東京,2000,TURF,2勝,11,6,H0002379,ウマ2379,牡,2022,渡辺 美咲,58.0,20,0.085,0.092,0.584,11
200,レース0200,2025-08-22,阪神,1600,TURF,3勝,1,1,H0002380,ウマ2380,牡,2022,小林 蓮,57.0,21,0.245,0.132,0.811,1
200,レース0200,2025-08-22,阪神,1600,TURF,3勝,2,1,H0002381,ウマ2381,セ,2022,田中 一郎,56.0,24,0.213,0.172,0.61,9
200,レース0200,2025-08-22,阪神,1600,TURF,3勝,3,2,H0002382,ウマ2382,牡,2021,田中 一郎,55.0,30,0.151,0.17,0.71,6
200,レース0200,2025-08-22,阪神,1600,TURF,3勝,4,2,H0002383,ウマ2383,牡,2021,佐藤 健,57.0,19,0.246,0.186,0.811,4
200,レース0200,2025-08-22,阪神,1600,TURF,3勝,5,3,H0002384,ウマ2384,セ,2022,中村 駿,56.0,5,0.177,0.209,0.711,10
200,レース0200,2025-08-22,阪神,1600,TURF,3勝,6,3,H0002385,ウマ2385,牡,2021,加藤 楓,56.0,30,0.221,0.135,0.75,2
200,レース0200,2025-08-22,阪神,1600,TURF,3勝,7,4,H0002386,ウマ2386,牡,2021,鈴木 花子,57.0,4,0.179,0.177,0.183,11
200,レース0200,2025-08-22,阪神,1600,TURF,3勝,8,4,H0002387,ウマ2387,牡,2021,中村 駿,55.0,9,0.223,0.189,0.759,8
200,レース0200,2025-08-22,阪神,1600,TURF,3勝,9,5,H0002388,ウマ2388,牝,2022,伊藤 翼,58.0,24,0.181,0.03,0.747,3
200,レース0200,2025-08-22,阪神,1600,TURF,3勝,10,5,H0002389,ウマ2389,牡,2022,中村 駿,56.0,21,0.174,0.155,0.554,5
200,レース0200,2025-08-22,阪神,1600,TURF,3勝,11,6,H0002390,ウマ2390,セ,2022,田中 一郎,57.0,21,0.115,0.145,0.371,13
200,レース0200,2025-08-22,阪神,1600,TURF,3勝,12,6,H0002391,ウマ2391,牝,2021,渡辺 美咲,58.0,6,0.229,0.183,0.562,7
200,レース0200,2025-08-22,阪神,1600,TURF,3勝,13,7,H0002392,ウマ2392,牝,2020,小林 蓮,56.0,6,0.108,0.153,0.446,12
201,レース0201,2025-09-18,京都,1200,TURF,1勝,1,1,H0002393,ウマ2393,牡,2020,伊藤 翼,56.0,9,0.338,0.122,0.566,1
201,レース0201,2025-09-18,京都,1200,TURF,1勝,2,1,H0002394,ウマ2394,牡,2022,小林 蓮,54.0,17,0.008,0.059,0.386,15
201,レース0201,2025-09-18,京都,1200,TURF,1勝,3,2,H0002395,ウマ2395,牝,2021,田中 一郎,55.0,29,0.131,0.092,0.259,14
201,レース0201,2025-09-18,京都,1200,TURF,1勝,4,2,H0002396,ウマ2396,セ,2020,渡辺 美咲,54.0,9,0.169,0.13,0.681,4
201,レース0201,2025-09-18,京都,1200,TURF,1勝,5,3,H0002397,ウマ2397,牡,2021,伊藤 翼,58.0,28,0.052,0.124,0.516,13
201,レース0201,2025-09-18,京都,1200,TURF,1勝,6,3,H0002398,ウマ2398,牡,2020,鈴木 花子,56.0,22,0.189,0.137,0.594,8
201,レース0201,2025-09-18,京都,1200,TURF,1勝,7,4,H0002399,ウマ2399,牡,2020,田中 一郎,56.0,25,0.308,0.146,0.458,3
201,レース0201,2025-09-18,京都,1200,TURF,1勝,8,4,H0002400,ウマ2400,牡,2020,伊藤 翼,56.0,14,0.195,0.102,0.294,12
201,レース0201,2025-09-18,京都,1200,TURF,1勝,9,5,H0002401,ウマ2401,セ,2021,鈴木 花子,58.0,23,0.247,0.129,0.482,5
201,レース0201,2025-09-18,京都,1200,TURF,1勝,10,5,H0002402,ウマ2402,牝,2020,山本 陽,56.0,26,0.169,0.155,0.504,6
201,レース0201,2025-09-18,京都,1200,TURF,1勝,11,6,H0002403,ウマ2403,牡,2020,渡辺 美咲,58.0,5,0.171,0.074,0.532,10
201,レース0201,2025-09-18,京都,1200,TURF,1勝,12,6,H0002404,ウマ2404,牡,2021,高橋 大輔,55.0,8,0.0,0.226,0.532,11
201,レース0201,2025-09-18,京都,1200,TURF,1勝,13,7,H0002405,ウマ2405,セ,2021,鈴木 花子,55.0,25,0.142,0.142,0.578,7
201,レース0201,2025-09-18,京都,1200,TURF,1勝,14,7,H0002406,ウマ2406,牝,2021,佐藤 健,54.0,4,0.154,0.118,0.589,9
201,レース0201,2025-09-18,京都,1200,TURF,1勝,15,8,H0002407,ウマ2407,牝,2022,佐藤 健,55.0,5,0.227,0.118,0.786,2
202,レース0202,2025-01-11,中山,2000,DIRT,G1,1,1,H0002408,ウマ2408,牝,2020,佐藤 健,54.0,13,0.206,0.064,0.604,10
202,レース0202,2025-01-11,中山,2000,DIRT,G1,2,1,H0002409,ウマ2409,牡,2020,田中 一郎,55.0,23,0.291,0.112,0.871,1
202,レース0202,2025-01-11,中山,2000,DIRT,G1,3,2,H0002410,ウマ2410,牝,2022,田中 一郎,54.0,26,0.192,0.102,0.582,9
202,レース0202,2025-01-11,中山,2000,DIRT,G1,4,2,H0002411,ウマ2411,牝,2021,伊藤 翼,55.0,26,0.0,0.124,0.432,13
202,レース0202,2025-01-11,中山,2000,DIRT,G1,5,3,H0002412,ウマ2412,牡,2022,鈴木 花子,57.0,18,0.093,0.11,0.598,11
202,レース0202,2025-01-11,中山,2000,DIRT,G1,6,3,H0002413,ウマ2413,牝,2021,佐藤 健,55.0,8,0.23,0.082,0.486,6
202,レース0202,2025-01-11,中山,2000,DIRT,G1,7,4,H0002414,ウマ2414,牝,2020,高橋 大輔,57.0,21,0.266,0.116,0.611,8
202,レース0202,2025-01-11,中山,2000,DIRT,G1,8,4,H0002415,ウマ2415,牝,2022,小林 蓮,54.0,28,0.175,0.151,0.932,3
202,レース0202,2025-01-11,中山,2000,DIRT,G1,9,5,H0002416,ウマ2416,牡,2022,佐藤 健,57.0,16,0.124,0.187,0.238,12
202,レース0202,2025-01-11,中山,2000,DIRT,G1,10,5,H0002417,ウマ2417,セ,2021,山本 陽,57.0,29,0.127,0.094,0.888,5
202,レース0202,2025-01-11,中山,2000,DIRT,G1,11,6,H0002418,ウマ2418,牝,2022,渡辺 美咲,55.0,21,0.294,0.11,0.768,4
202,レース0202,2025-01-11,中山,2000,DIRT,G1,12,6,H0002419,ウマ2419,牝,2022,山本 陽,58.0,29,0.138,0.124,0.633,7
202,レース0202,2025-01-11,中山,2000,DIRT,G1,13,7,H0002420,ウマ2420,セ,2021,山本 陽,58.0,28,0.19,0.206,0.726,2
203,レース0203,2025-09-22,阪神,1800,DIRT,1勝,1,1,H0002421,ウマ2421,牝,2021,小林 蓮,54.0,11,0.125,0.146,0.504,12
203,レース0203,2025-09-22,阪神,1800,DIRT,1勝,2,1,H0002422,ウマ2422,セ,2020,山本 陽,57.0,6,0.202,0.212,0.594,6
203,レース0203,2025-09-22,阪神,1800,DIRT,1勝,3,2,H0002423,ウマ2423,牡,2020,中村 駿,54.0,21,0.086,0.105,0.38,15
203,レース0203,2025-09-22,阪神,1800,DIRT,1勝,4,2,H0002424,ウマ2424,セ,2022,佐藤 健,55.0,29,0.1,0.123,0.245,16
203,レース0203,2025-09-22,阪神,1800,DIRT,1勝,5,3,H0002425,ウマ2425,牝,2020,加藤 楓,58.0,8,0.206,0.172,0.577,9
203,レース0203,2025-09-22,阪神,1800,DIRT,1勝,6,3,H0002426,ウマ2426,牝,2021,佐藤 健,58.0,7,0.291,0.178,0.708,5
203,レース0203,2025-09-22,阪神,1800,DIRT,1勝,7,4,H0002427,ウマ2427,セ,2020,田中 一郎,57.0,14,0.177,0.123,0.649,8
203,レース0203,2025-09-22,阪神,1800,DIRT,1勝,8,4,H0002428,ウマ2428,牡,2020,田中 一郎,55.0,3,0.202,0.132,0.544,7
203,レース0203,2025-09-22,阪神,1800,DIRT,1勝,9,5,H0002429,ウマ2429,セ,2020,山本 陽,57.0,3,0.096,0.115,0.63,13
203,レース0203,2025-09-22,阪神,1800,DIRT,1勝,10,5,H0002430,ウマ2430,牡,2021,鈴木 花子,58.0,15,0.037,0.191,0.555,1
203,レース0203,2025-09-22,阪神,1800,DIRT,1勝,11,6,H0002431,ウマ2431,セ,2022,佐藤 健,57.0,29,0.186,0.12,0.887,4
203,レース0203,2025-09-22,阪神,1800,DIRT,1勝,12,6,H0002432,ウマ2432,セ,2022,加藤 楓,55.0,27,0.131,0.137,0.823,2
203,レース0203,2025-09-22,阪神,1800,DIRT,1勝,13,7,H0002433,ウマ2433,セ,2021,伊藤 翼,54.0,20,0.092,0.104,0.539,14
203,レース0203,2025-09-22,阪神,1800,DIRT,1勝,14,7,H0002434,ウマ2434,牝,2021,高橋 大輔,58.0,4,0.153,0.252,0.519,10
203,レース0203,2025-09-22,阪神,1800,DIRT,1勝,15,8,H0002435,ウマ2435,牡,2020,中村 駿,58.0,6,0.373,0.165,0.744,3
203,レース0203,2025-09-22,阪神,1800,DIRT,1勝,16,8,H0002436,ウマ2436,牡,2020,加藤 楓,55.0,5,0.0,0.192,0.367,11
204,レース0204,2025-06-17,東京,2400,DIRT,3勝,1,1,H0002437,ウマ2437,牝,2022,田中 一郎,54.0,5,0.254,0.181,0.585,5
204,レース0204,2025-06-17,東京,2400,DIRT,3勝,2,1,H0002438,ウマ2438,牝,2020,小林 蓮,55.0,13,0.132,0.101,0.671,8
204,レース0204,2025-06-17,東京,2400,DIRT,3勝,3,2,H0002439,ウマ2439,牝,2021,佐藤 健,56.0,25,0.097,0.176,0.43,7
204,レース0204,2025-06-17,東京,2400,DIRT,3勝,4,2,H0002440,ウマ2440,セ,2022,田中 一郎,55.0,28,0.138,0.146,0.571,9
204,レース0204,2025-06-17,東京,2400,DIRT,3勝,5,3,H0002441,ウマ2441,セ,2020,加藤 楓,55.0,17,0.279,0.196,0.782,2
204,レース0204,2025-06-17,東京,2400,DIRT,3勝,6,3,H0002442,ウマ2442,牝,2020,田中 一郎,54.0,19,0.107,0.06,0.375,13
204,レース0204,2025-06-17,東京,2400,DIRT,3勝,7,4,H0002443,ウマ2443,牝,2022,高橋 大輔,55.0,16,0.073,0.216,0.275,12
204,レース0204,2025-06-17,東京,2400,DIRT,3勝,8,4,H0002444,ウマ2444,牝,2020,田中 一郎,55.0,12,0.183,0.084,0.959,4
204,レース0204,2025-06-17,東京,2400,DIRT,3勝,9,5,H0002445,ウマ2445,牝,2020,加藤 楓,55.0,6,0.287,0.166,0.78,3
204,レース0204,2025-06-17,東京,2400,DIRT,3勝,10,5,H0002446,ウマ2446,牝,2021,山本 陽,55.0,3,0.175,0.084,0.158,11
204,レース0204,2025-06-17,東京,2400,DIRT,3勝,11,6,H0002447,ウマ2447,牡,2020,田中 一郎,54.0,11,0.139,0.228,0.251,10
204,レース0204,2025-06-17,東京,2400,DIRT,3勝,12,6,H0002448,ウマ2448,牡,2022,佐藤 健,54.0,17,0.292,0.12,0.568,6
204,レース0204,2025-06-17,東京,2400,DIRT,3勝,13,7,H0002449,ウマ2449,牡,2022,中村 駿,55.0,5,0.213,0.141,0.834,1
205,レース0205,2025-09-23,東京,1200,TURF,3勝,1,1,H0002450,ウマ2450,牝,2020,伊藤 翼,57.0,12,0.045,0.089,0.7,11
205,レース0205,2025-09-23,東京,1200,TURF,3勝,2,1,H0002451,ウマ2451,牝,2020,伊藤 翼,55.0,15,0.16,0.14,0.736,2
205,レース0205,2025-09-23,東京,1200,TURF,3勝,3,2,H0002452,ウマ2452,牡,2020,渡辺 美咲,58.0,18,0.087,0.135,0.514,13
205,レース0205,2025-09-23,東京,1200,TURF,3勝,4,2,H0002453,ウマ2453,牡,2021,高橋 大輔,56.0,14,0.149,0.042,1.0,6
205,レース0205,2025-09-23,東京,1200,TURF,3勝,5,3,H0002454,ウマ2454,セ,2020,佐藤 健,57.0,13,0.155,0.081,0.482,1
205,レース0205,2025-09-23,東京,1200,TURF,3勝,6,3,H0002455,ウマ2455,牡,2022,中村 駿,55.0,30,0.186,0.047,0.69,9
205,レース0205,2025-09-23,東京,1200,TURF,3勝,7,4,H0002456,ウマ2456,牝,2020,佐藤 健,56.0,11,0.251,0.051,0.711,3
205,レース0205,2025-09-23,東京,1200,TURF,3勝,8,4,H0002457,ウマ2457,牝,2022,伊藤 翼,57.0,28,0.404,0.117,0.409,5
205,レース0205,2025-09-23,東京,1200,TURF,3勝,9,5,H0002458,ウマ2458,セ,2020,高橋 大輔,54.0,14,0.113,0.09,0.407,12
205,レース0205,2025-09-23,東京,1200,TURF,3勝,10,5,H0002459,ウマ2459,牝,2021,佐藤 健,56.0,7,0.272,0.135,0.847,4
205,レース0205,2025-09-23,東京,1200,TURF,3勝,11,6,H0002460,ウマ2460,牝,2022,中村 駿,55.0,26,0.113,0.139,0.908,7
205,レース0205,2025-09-23,東京,1200,TURF,3勝,12,6,H0002461,ウマ2461,牝,2021,山本 陽,56.0,26,0.183,0.067,0.647,8
205,レース0205,2025-09-23,東京,1200,TURF,3勝,13,7,H0002462,ウマ2462,牡,2020,中村 駿,56.0,24,0.163,0.13,0.442,10
206,レース0206,2025-11-23,京都,1200,TURF,G2,1,1,H0002463,ウマ2463,牡,2022,中村 駿,55.0,10,0.062,0.074,0.479,11
206,レース0206,2025-11-23,京都,1200,TURF,G2,2,1,H0002464,ウマ2464,セ,2022,佐藤 健,58.0,26,0.169,0.114,0.703,5
206,レース0206,2025-11-23,京都,1200,TURF,G2,3,2,H0002465,ウマ2465,牝,2021,田中 一郎,54.0,14,0.28,0.154,0.389,1
206,レース0206,2025-11-23,京都,1200,TURF,G2,4,2,H0002466,ウマ2466,牡,2021,伊藤 翼,54.0,9,0.131,0.183,0.278,12
206,レース0206,2025-11-23,京都,1200,TURF,G2,5,3,H0002467,ウマ2467,牝,2020,伊藤 翼,54.0,22,0.14,0.096,0.587,9
206,レース0206,2025-11-23,京都,1200,TURF,G2,6,3,H0002468,ウマ2468,牡,2021,佐藤 健,54.0,6,0.125,0.128,0.33,7
206,レース0206,2025-11-23,京都,1200,TURF,G2,7,4,H0002469,ウマ2469,牡,2022,高橋 大輔,54.0,6,0.151,0.06,0.491,10
206,レース0206,2025-11-23,京都,1200,TURF,G2,8,4,H0002470,ウマ2470,牡,2020,鈴木 花子,58.0,28,0.179,0.078,0.422,8
206,レース0206,2025-11-23,京都,1200,TURF,G2,9,5,H0002471,ウマ2471,牡,2020,小林 蓮,57.0,26,0.145,0.246,0.651,4
206,レース0206,2025-11-23,京都,1200,TURF,G2,10,5,H0002472,ウマ2472,セ,2020,中村 駿,58.0,7,0.375,0.206,0.745,2
206,レース0206,2025-11-23,京都,1200,TURF,G2,11,6,H0002473,ウマ2473,牝,2020,山本 陽,54.0,23,0.194,0.03,0.449,6
206,レース0206,2025-11-23,京都,1200,TURF,G2,12,6,H0002474,ウマ2474,牝,2021,田中 一郎,57.0,23,0.066,0.1,1.0,3
207,レース0207,2025-04-11,東京,1800,TURF,2勝,1,1,H0002475,ウマ2475,牝,2022,田中 一郎,58.0,18,0.042,0.115,0.953,4
207,レース0207,2025-04-11,東京,1800,TURF,2勝,2,1,H0002476,ウマ2476,牝,2020,中村 駿,54.0,6,0.209,0.166,0.704,1
207,レース0207,2025-04-11,東京,1800,TURF,2勝,3,2,H0002477,ウマ2477,牡,2020,高橋 大輔,57.0,24,0.078,0.158,0.238,7
207,レース0207,2025-04-11,東京,1800,TURF,2勝,4,2,H0002478,ウマ2478,牝,2020,加藤 楓,57.0,9,0.168,0.061,0.378,9
207,レース0207,2025-04-11,東京,1800,TURF,2勝,5,3,H0002479,ウマ2479,牡,2020,伊藤 翼,58.0,20,0.009,0.139,0.908,2
